25,0
1432,0
424,0
352,0
573,0
405,0
383,0
424,0
341,0
454,0
400,0
433,0
316,0
320,0
321,0
319,0
322,0
320,0
319,0
321,0
315,0
303,0
330,0
337,0
324,0
309,0
312,0
320,0
323,0
324,0
329,0
320,0
308,0
309,0
320,0
326,0
318,0
325,0
321,0
314,0
321,0
318,0
322,0
318,0
335,0
305,0
321,0
318,0
318,0
321,0
321,0
319,0
325,0
312,0
329,0
301,0
288,0
324,0
297,0
318,0
300,0
288,0
276,0
289,0
283,0
273,0
285,0
283,0
342,0
299,0
302,0
291,0
339,0
308,0
308,0
333,0
302,0
309,0
290,0
350,0
308,0
301,0
303,0
294,0
308,0
282,0
323,0
275,0
284,0
304,0
261,0
276,0
295,0
295,0
314,0
1107,0
314,0
323,0
318,0
316,0
311,0
320,0
321,0
322,0
317,0
311,0
321,0
333,0
316,0
322,0
313,0
315,0
324,0
330,0
315,0
307,0
324,0
300,0
281,0
309,0
285,0
273,0
277,0
325,0
285,0
284,0
264,0
253,0
269,0
258,0
295,0
311,0
290,0
284,0
320,0
272,0
308,0
376,0
248,0
269,0
336,0
245,0
281,0
308,0
296,0
252,0
277,0
311,0
310,0
256,0
246,0
1408,0
343,0
325,0
328,0
337,0
301,0
317,0
324,0
310,0
321,0
296,0
346,0
319,0
322,0
319,0
323,0
311,0
322,0
310,0
288,0
263,0
249,0
261,0
276,0
256,0
270,0
264,0
252,0
256,0
255,0
266,0
248,0
251,0
242,0
258,0
248,0
249,0
256,0
263,0
271,0
259,0
277,0
283,0
298,0
300,0
294,0
324,0
264,0
305,0
299,0
294,0
314,0
324,0
291,0
320,0
289,0
348,0
337,0
291,0
317,0
316,0
309,0
278,0
343,0
328,0
315,0
311,0
335,0
279,0
312,0
341,0
354,0
301,0
328,0
340,0
289,0
1331,0
253,0
223,0
248,0
221,0
207,0
221,0
262,0
226,0
241,0
288,0
283,0
259,0
313,0
283,0
316,0
314,0
303,0
269,0
414,0
258,0
306,0
314,0
379,0
263,0
359,0
260,0
318,0
316,0
346,0
301,0
381,0
246,0
395,0
269,0
309,0
308,0
382,0
279,0
338,0
280,0
292,0
302,0
425,0
258,0
378,0
238,0
326,0
354,0
297,0
352,0
351,0
248,0
334,0
364,0
299,0
265,0
457,0
248,0
346,0
279,0
342,0
274,0
322,0
358,0
262,0
345,0
387,0
268,0
320,0
281,0
369,0
293,0
311,0
337,0
328,0
303,0
351,0
274,0
306,0
323,0
300,0
362,0
279,0
354,0
305,0
303,0
342,0
285,0
346,0
349,0
270,0
343,0
325,0
293,0
347,0
298,0
304,0
327,0
388,0
283,0
343,0
273,0
351,0
311,0
1242,0
214,0
193,0
183,0
184,0
200,0
237,0
285,0
251,0
348,0
279,0
238,0
381,0
320,0
271,0
308,0
353,0
293,0
333,0
282,0
393,0
234,0
322,0
317,0
308,0
325,0
307,0
390,0
334,0
277,0
373,0
246,0
313,0
373,0
242,0
422,0
249,0
318,0
351,0
266,0
434,0
211,0
405,0
286,0
262,0
381,0
242,0
337,0
318,0
383,0
319,0
267,0
294,0
386,0
294,0
345,0
362,0
230,0
426,0
1801,0
465,0
321,0
322,0
304,0
318,0
295,0
327,0
338,0
338,0
312,0
322,0
314,0
320,0
323,0
344,0
290,0
326,0
336,0
301,0
316,0
323,0
322,0
317,0
329,0
311,0
316,0
350,0
288,0
320,0
320,0
335,0
309,0
315,0
319,0
321,0
309,0
336,0
321,0
318,0
318,0
343,0
299,0
316,0
339,0
306,0
324,0
315,0
326,0
315,0
318,0
319,0
318,0
318,0
325,0
312,0
317,0
324,0
317,0
324,0
332,0
303,0
358,0
283,0
317,0
344,0
298,0
345,0
294,0
325,0
311,0
320,0
353,0
298,0
321,0
312,0
318,0
310,0
312,0
312,0
261,0
251,0
236,0
240,0
229,0
226,0
223,0
233,0
232,0
240,0
224,0
224,0
236,0
239,0
224,0
230,0
261,0
245,0
274,0
326,0
252,0
377,0
258,0
312,0
292,0
292,0
336,0
355,0
287,0
316,0
310,0
339,0
289,0
326,0
279,0
410,0
267,0
317,0
324,0
301,0
317,0
281,0
358,0
410,0
227,0
296,0
333,0
446,0
1574,0
399,0
387,0
235,0
242,0
219,0
232,0
222,0
213,0
225,0
216,0
229,0
216,0
206,0
228,0
242,0
263,0
304,0
291,0
309,0
294,0
290,0
334,0
259,0
356,0
323,0
303,0
321,0
273,0
338,0
307,0
344,0
298,0
319,0
295,0
353,0
328,0
299,0
275,0
345,0
309,0
342,0
313,0
296,0
334,0
357,0
345,0
266,0
331,0
312,0
325,0
297,0
335,0
319,0
295,0
325,0
329,0
361,0
1972,0
307,0
341,0
322,0
304,0
312,0
318,0
325,0
318,0
317,0
331,0
310,0
314,0
324,0
316,0
322,0
329,0
310,0
316,0
261,0
253,0
216,0
200,0
215,0
196,0
343,0
610,0
587,0
319,0
317,0
312,0
328,0
325,0
314,0
320,0
320,0
325,0
318,0
319,0
320,0
318,0
318,0
326,0
312,0
321,0
320,0
317,0
322,0
321,0
319,0
241,0
325,0
293,0
363,0
366,0
333,0
319,0
328,0
325,0
316,0
323,0
313,0
326,0
308,0
329,0
303,0
330,0
337,0
321,0
314,0
298,0
315,0
346,0
315,0
322,0
301,0
338,0
302,0
317,0
348,0
291,0
311,0
343,0
295,0
321,0
318,0
319,0
323,0
321,0
323,0
319,0
335,0
307,0
326,0
314,0
318,0
316,0
326,0
315,0
329,0
310,0
313,0
315,0
335,0
320,0
317,0
320,0
320,0
322,0
317,0
319,0
319,0
335,0
316,0
312,0
328,0
318,0
319,0
321,0
312,0
337,0
300,0
322,0
329,0
308,0
318,0
324,0
313,0
322,0
326,0
325,0
316,0
308,0
321,0
322,0
325,0
306,0
327,0
315,0
326,0
314,0
316,0
319,0
306,0
311,0
315,0
314,0
321,0
313,0
303,0
280,0
282,0
334,0
304,0
333,0
301,0
317,0
339,0
408,0
297,0
323,0
338,0
308,0
339,0
295,0
328,0
263,0
276,0
312,0
300,0
283,0
287,0
262,0
290,0
320,0
292,0
322,0
313,0
247,0
411,0
664,0
322,0
319,0
319,0
316,0
322,0
312,0
333,0
309,0
320,0
326,0
326,0
314,0
312,0
326,0
323,0
317,0
316,0
330,0
309,0
328,0
315,0
318,0
325,0
317,0
314,0
322,0
328,0
319,0
307,0
324,0
327,0
324,0
320,0
316,0
310,0
323,0
315,0
324,0
326,0
318,0
317,0
310,0
329,0
310,0
331,0
309,0
330,0
312,0
323,0
324,0
314,0
325,0
312,0
324,0
318,0
331,0
305,0
321,0
325,0
314,0
318,0
327,0
312,0
327,0
321,0
317,0
313,0
329,0
318,0
314,0
322,0
317,0
319,0
319,0
319,0
324,0
328,0
311,0
325,0
314,0
319,0
315,0
326,0
319,0
325,0
313,0
316,0
323,0
316,0
348,0
315,0
325,0
299,0
315,0
326,0
316,0
323,0
320,0
352,0
296,0
327,0
295,0
331,0
334,0
299,0
314,0
325,0
322,0
312,0
326,0
308,0
323,0
323,0
319,0
317,0
318,0
332,0
314,0
315,0
327,0
313,0
323,0
316,0
332,0
311,0
330,0
306,0
321,0
316,0
319,0
330,0
314,0
326,0
306,0
315,0
335,0
313,0
338,0
300,0
328,0
310,0
330,0
320,0
336,0
311,0
314,0
338,0
302,0
311,0
326,0
310,0
330,0
322,0
317,0
323,0
305,0
325,0
352,0
280,0
359,0
285,0
318,0
339,0
337,0
311,0
303,0
317,0
329,0
310,0
331,0
333,0
303,0
313,0
311,0
346,0
311,0
303,0
353,0
289,0
334,0
301,0
332,0
320,0
332,0
334,0
276,0
326,0
339,0
300,0
340,0
315,0
324,0
313,0
342,0
303,0
294,0
328,0
323,0
308,0
320,0
322,0
337,0
311,0
318,0
307,0
320,0
322,0
330,0
302,0
319,0
322,0
311,0
321,0
321,0
312,0
323,0
313,0
324,0
314,0
319,0
323,0
326,0
311,0
317,0
333,0
311,0
322,0
317,0
329,0
312,0
322,0
314,0
319,0
318,0
328,0
325,0
314,0
314,0
320,0
326,0
318,0
314,0
315,0
327,0
319,0
326,0
323,0
312,0
326,0
306,0
319,0
320,0
336,0
326,0
309,0
317,0
327,0
315,0
311,0
313,0
326,0
324,0
311,0
325,0
317,0
319,0
316,0
331,0
313,0
323,0
342,0
319,0
324,0
320,0
310,0
323,0
321,0
322,0
310,0
329,0
314,0
316,0
326,0
315,0
321,0
318,0
324,0
325,0
311,0
320,0
322,0
311,0
329,0
309,0
321,0
336,0
322,0
304,0
317,0
329,0
310,0
330,0
307,0
329,0
322,0
314,0
324,0
309,0
317,0
336,0
307,0
333,0
315,0
320,0
326,0
305,0
333,0
310,0
323,0
339,0
295,0
322,0
314,0
320,0
342,0
324,0
319,0
312,0
311,0
317,0
339,0
302,0
314,0
337,0
296,0
322,0
318,0
322,0
329,0
314,0
328,0
310,0
316,0
320,0
320,0
331,0
307,0
337,0
305,0
328,0
304,0
316,0
316,0
318,0
317,0
308,0
331,0
315,0
316,0
321,0
267,0
383,0
315,0
313,0
325,0
316,0
327,0
318,0
319,0
315,0
285,0
349,0
334,0
299,0
331,0
296,0
343,0
318,0
301,0
317,0
324,0
258,0
265,0
269,0
512,0
317,0
342,0
313,0
329,0
308,0
324,0
315,0
324,0
322,0
320,0
314,0
314,0
321,0
323,0
322,0
319,0
319,0
321,0
318,0
321,0
320,0
320,0
322,0
316,0
332,0
308,0
334,0
321,0
330,0
294,0
320,0
340,0
293,0
325,0
316,0
323,0
310,0
333,0
307,0
318,0
331,0
318,0
319,0
316,0
320,0
328,0
307,0
316,0
324,0
319,0
320,0
357,0
300,0
317,0
327,0
313,0
316,0
313,0
324,0
314,0
322,0
338,0
310,0
305,0
341,0
320,0
306,0
327,0
320,0
335,0
295,0
327,0
307,0
331,0
322,0
312,0
321,0
328,0
304,0
319,0
331,0
323,0
307,0
315,0
332,0
318,0
331,0
303,0
314,0
331,0
331,0
319,0
316,0
314,0
330,0
311,0
308,0
340,0
303,0
326,0
316,0
322,0
309,0
342,0
297,0
340,0
299,0
335,0
300,0
327,0
315,0
328,0
327,0
318,0
306,0
318,0
321,0
319,0
325,0
306,0
321,0
328,0
311,0
328,0
319,0
300,0
330,0
321,0
314,0
313,0
336,0
308,0
331,0
315,0
306,0
328,0
328,0
318,0
317,0
320,0
308,0
342,0
316,0
322,0
308,0
328,0
314,0
324,0
317,0
326,0
324,0
329,0
310,0
315,0
318,0
322,0
321,0
318,0
319,0
322,0
320,0
313,0
318,0
319,0
327,0
323,0
314,0
315,0
325,0
328,0
328,0
294,0
331,0
330,0
299,0
327,0
332,0
301,0
339,0
307,0
320,0
317,0
330,0
313,0
329,0
307,0
347,0
307,0
303,0
331,0
308,0
325,0
323,0
319,0
318,0
313,0
330,0
311,0
318,0
321,0
323,0
317,0
318,0
321,0
321,0
340,0
311,0
314,0
324,0
314,0
336,0
301,0
313,0
333,0
328,0
306,0
324,0
321,0
314,0
320,0
322,0
318,0
319,0
321,0
314,0
333,0
304,0
319,0
343,0
307,0
313,0
313,0
337,0
310,0
328,0
303,0
330,0
308,0
326,0
337,0
316,0
299,0
323,0
323,0
332,0
312,0
308,0
317,0
330,0
310,0
326,0
316,0
315,0
322,0
316,0
327,0
325,0
317,0
313,0
306,0
322,0
322,0
325,0
315,0
315,0
342,0
307,0
318,0
313,0
326,0
320,0
310,0
320,0
338,0
303,0
332,0
320,0
319,0
307,0
322,0
316,0
320,0
338,0
311,0
320,0
320,0
318,0
335,0
309,0
319,0
351,0
321,0
291,0
339,0
294,0
350,0
288,0
327,0
324,0
309,0
338,0
335,0
291,0
317,0
321,0
312,0
332,0
339,0
289,0
264,0
387,0
312,0
303,0
305,0
343,0
329,0
296,0
336,0
327,0
316,0
267,0
276,0
415,0
311,0
249,0
304,0
307,0
256,0
314,0
259,0
270,0
292,0
272,0
287,0
345,0
431,0
524,0
274,0
237,0
263,0
317,0
303,0
296,0
311,0
373,0
254,0
272,0
273,0
321,0
250,0
241,0
307,0
284,0
314,0
231,0
306,0
271,0
333,0
385,0
266,0
251,0
254,0
361,0
266,0
269,0
275,0
464,0
266,0
270,0
235,0
277,0
383,0
290,0
305,0
280,0
282,0
281,0
300,0
278,0
342,0
414,0
279,0
247,0
315,0
311,0
307,0
342,0
276,0
414,0
262,0
1532,0
332,0
302,0
323,0
320,0
319,0
320,0
261,0
268,0
311,0
225,0
244,0
234,0
195,0
211,0
235,0
256,0
243,0
274,0
252,0
378,0
225,0
200,0
216,0
243,0
304,0
315,0
282,0
372,0
306,0
301,0
296,0
289,0
342,0
297,0
313,0
349,0
379,0
268,0
349,0
289,0
265,0
337,0
361,0
308,0
285,0
298,0
416,0
269,0
358,0
316,0
272,0
264,0
355,0
299,0
413,0
372,0
241,0
270,0
343,0
262,0
451,0
260,0
318,0
268,0
312,0
302,0
398,0
292,0
267,0
493,0
1575,0
329,0
317,0
316,0
320,0
315,0
322,0
319,0
311,0
318,0
306,0
347,0
319,0
319,0
326,0
296,0
336,0
314,0
324,0
327,0
318,0
314,0
324,0
313,0
328,0
315,0
315,0
315,0
326,0
319,0
326,0
314,0
312,0
329,0
324,0
313,0
319,0
320,0
317,0
308,0
328,0
321,0
317,0
315,0
324,0
322,0
320,0
320,0
317,0
325,0
321,0
319,0
317,0
317,0
316,0
326,0
321,0
323,0
321,0
316,0
324,0
312,0
320,0
318,0
319,0
322,0
308,0
327,0
324,0
327,0
317,0
315,0
315,0
324,0
321,0
318,0
320,0
313,0
323,0
323,0
320,0
323,0
318,0
296,0
328,0
316,0
340,0
322,0
317,0
314,0
319,0
335,0
310,0
319,0
321,0
317,0
320,0
315,0
324,0
316,0
307,0
280,0
317,0
333,0
359,0
303,0
342,0
305,0
305,0
318,0
347,0
321,0
318,0
326,0
324,0
314,0
323,0
314,0
321,0
319,0
324,0
318,0
319,0
320,0
322,0
313,0
335,0
305,0
328,0
347,0
288,0
326,0
325,0
304,0
345,0
312,0
300,0
325,0
315,0
327,0
316,0
328,0
311,0
322,0
324,0
319,0
309,0
320,0
325,0
323,0
314,0
321,0
325,0
324,0
312,0
335,0
302,0
320,0
324,0
318,0
349,0
282,0
328,0
315,0
329,0
316,0
311,0
323,0
322,0
325,0
307,0
333,0
315,0
307,0
352,0
306,0
311,0
325,0
321,0
306,0
342,0
304,0
316,0
321,0
315,0
335,0
305,0
319,0
321,0
319,0
340,0
298,0
351,0
297,0
314,0
325,0
324,0
318,0
339,0
294,0
321,0
323,0
317,0
328,0
327,0
298,0
324,0
321,0
316,0
321,0
313,0
326,0
316,0
324,0
327,0
320,0
308,0
323,0
315,0
320,0
318,0
321,0
325,0
317,0
321,0
322,0
311,0
327,0
312,0
323,0
318,0
329,0
334,0
302,0
315,0
342,0
298,0
326,0
316,0
318,0
337,0
302,0
321,0
318,0
317,0
329,0
314,0
329,0
316,0
317,0
315,0
317,0
321,0
322,0
320,0
317,0
321,0
315,0
323,0
326,0
337,0
296,0
331,0
310,0
320,0
320,0
317,0
318,0
334,0
305,0
323,0
321,0
328,0
315,0
313,0
322,0
327,0
330,0
299,0
327,0
308,0
335,0
318,0
319,0
316,0
315,0
339,0
306,0
315,0
322,0
313,0
331,0
311,0
329,0
314,0
315,0
330,0
324,0
310,0
320,0
321,0
315,0
323,0
316,0
315,0
334,0
303,0
328,0
330,0
307,0
319,0
323,0
310,0
325,0
317,0
320,0
317,0
324,0
318,0
319,0
324,0
315,0
325,0
325,0
318,0
317,0
314,0
326,0
318,0
317,0
313,0
327,0
316,0
322,0
320,0
319,0
321,0
327,0
316,0
317,0
312,0
325,0
314,0
322,0
321,0
315,0
317,0
321,0
323,0
314,0
317,0
331,0
323,0
322,0
306,0
319,0
325,0
322,0
319,0
319,0
316,0
316,0
322,0
317,0
